year,quarter,market,is_premium_quality,total_space,available_space,internal_class_rent,direct_available_space,direct_internal_class_rent,sublet_available_space,sublet_internal_class_rent,leasing
2024,Q1,Baltimore,0,37209253,4981730,21.32,4548586,21.63,433144,18.53,205679
2024,Q1,Boston,1,149902615,34723585,53.47,24269953,55.77,10453632,41.94,999795
2024,Q1,Boston,0,115849292,18271497,31.73,14941791,31.58,3329706,32.53,624681
2024,Q1,Charlotte,1,40147814,10846626,35.47,8949437,36.45,1897189,30.80,487017
2024,Q1,Charlotte,0,26329597,5730820,27.51,4467825,28.11,1262995,25.38,201822
2024,Q1,Chicago Suburbs,1,52427821,18727906,30.62,15643513,31.53,3084393,18.65,1083572
2024,Q1,Chicago Suburbs,0,45379121,12024200,22.40,11415729,22.57,608471,18.03,518814
2024,Q1,Dallas-Ft. Worth,1,132882220,41234063,33.73,34231477,34.53,7002586,29.36,1494552
2024,Q1,Dallas-Ft. Worth,0,83634989,23448510,24.89,20586007,25.31,2862503,21.49,747265
2024,Q1,Denver-Boulder,1,59239449,18832894,38.68,15181767,39.71,3651127,30.09,716050
2024,Q1,Denver-Boulder,0,57533788,14757506,28.82,12535574,29.19,2221932,25.24,555307
2024,Q1,Detroit,1,36621501,9985552,24.01,8803785,24.31,1181767,19.10,374237
2024,Q1,Detroit,0,47937089,11498155,19.89,10343398,20.21,1154757,16.52,384020
2024,Q1,Downtown Chicago,1,75841458,17925545,50.66,13825646,53.03,4099899,31.96,1164662
2024,Q1,Downtown Chicago,0,73342387,24713303,39.01,21782571,40.14,2930732,23.29,791241
2024,Q1,Houston,1,117823966,36868413,36.44,32447637,37.08,4420776,27.92,1764569
2024,Q1,Houston,0,78291785,19897376,22.90,18846462,23.10,1050914,18.07,538663
2024,Q1,Los Angeles,1,148040668,42305164,49.53,34527003,51.99,7778161,38.54,2424731
2024,Q1,Los Angeles,0,71713483,18287103,41.89,15290023,42.89,2997080,36.75,822210
2024,Q1,Nashville,1,25920303,6020188,36.55,4816544,37.48,1203644,32.76,608890
2024,Q1,Nashville,0,22427317,3857511,29.29,3238889,29.35,618622,28.89,156773
2024,Q1,Manhattan,1,267750098,54577902,84.89,40224513,93.11,14353389,61.68,3710174
2024,Q1,Manhattan,0,200033933,39518362,62.60,32594836,64.85,6923526,51.27,3137954
2024,Q1,Northern New Jersey,1,114685165,32408583,32.75,25902352,33.29,6506231,29.45,1701680
2024,Q1,Northern New Jersey,0,35796455,6092620,24.42,5276683,24.33,815937,26.07,317496
2024,Q1,Northern Virginia,1,102701081,27743352,36.31,23630352,37.06,4113000,31.75,1924518
2024,Q1,Northern Virginia,0,47372726,9560316,32.43,8994824,32.81,565492,25.99,368973
2024,Q1,Orange County (CA),1,44497526,12091681,35.75,10286060,36.95,1805621,28.91,933446
2024,Q1,Orange County (CA),0,39253752,7164523,30.69,5836443,31.56,1328080,26.87,453831
2024,Q1,Philadelphia,1,87249315,23621082,33.40,18522432,34.35,5098650,27.49,721322
2024,Q1,Philadelphia,0,45012618,9886730,27.15,8422225,27.58,1464505,23.51,177831
2024,Q1,Phoenix,1,49727077,17339757,32.59,13242946,34.24,4096811,26.92,1020237
2024,Q1,Phoenix,0,55520545,11720386,26.91,8747348,27.52,2973038,25.04,600159
2024,Q1,Raleigh-Durham,1,39178117,10547888,30.66,8336073,31.92,2211815,25.95,410892
2024,Q1,Raleigh-Durham,0,21741804,2958867,24.40,2228442,25.60,730425,20.75,112133
2024,Q1,Salt Lake City,1,21958686,4845198,29.77,3422941,31.35,1422257,25.71,248501
2024,Q1,Salt Lake City,0,25477610,4437795,24.21,3944404,24.78,493391,20.53,172054
2024,Q1,San Diego,1,31485610,8364284,45.88,6719700,48.01,1644584,36.99,625402
2024,Q1,San Diego,0,31834734,5360334,33.80,4584232,34.20,776102,31.43,461762
2024,Q1,San Francisco,1,55955617,19079786,74.45,14517361,79.23,4562425,59.15,881379
2024,Q1,San Francisco,0,31791348,12773302,60.34,9445816,61.92,3327486,55.96,261876
2024,Q1,Seattle,1,71741018,20282668,52.25,15425284,54.36,4857384,40.33,1126788
2024,Q1,Seattle,0,52055578,12970519,35.66,10527999,35.99,2442520,33.48,377108
2024,Q1,South Bay,1,39879541,12998188,61.86,8246286,62.57,4751902,60.61,208293
2024,Q1,South Bay,0,49795245,11736666,60.91,8357513,61.35,3379153,59.79,446456
2024,Q1,South Florida,1,54843032,11287023,49.83,9813020,50.43,1474003,42.29,898275
2024,Q1,South Florida,0,50859929,8670515,35.67,7479949,36.06,1190566,30.42,553312
2024,Q1,Suburban Maryland,1,40389090,11100521,32.66,9932028,33.30,1168493,25.28,202130
2024,Q1,Suburban Maryland,0,20864924,3606847,28.76,3205946,28.70,400901,29.41,102060
2024,Q1,Tampa,1,24886444,6114952,32.80,4333503,33.58,1781449,24.52,679675
2024,Q1,Tampa,0,28990003,4741472,25.17,3738712,25.22,1002760,24.15,493766
2024,Q1,US National,1,2165928064,590881701,45.99,,,,,30904560
2024,Q1,US National,0,1531290761,337623692,36.58,,,,,14833046
2024,Q1,Washington DC,1,80118267,17775043,58.05,15281835,59.95,2493208,46.47,1396897
2024,Q1,Washington DC,0,42516694,9909612,48.34,9073792,49.26,835820,38.44,331843
2024,Q2,Atlanta,1,113175903,39198751,35.06,32781931,36.25,6416820,28.44,2244642
2024,Q2,Atlanta,0,64666535,12743024,24.69,10456184,25.62,2286840,20.43,352338
2024,Q2,Austin,1,46749922,15386010,51.21,11544716,52.62,3841294,47.20,637036
2024,Q2,Austin,0,28820451,5860410,34.37,4838909,35.52,1021501,29.37,294246
2024,Q2,Baltimore,1,40685077,9290342,25.92,8035494,26.32,1254848,20.77,355628
2024,Q2,Baltimore,0,37184695,4975652,21.26,4590331,21.60,385321,18.24,277204
2024,Q2,Boston,1,150846043,35446338,56.63,25614042,58.59,9832296,44.49,1050068
2024,Q2,Boston,0,115964278,18471574,32.83,15072319,32.63,3399255,33.80,617287
2024,Q2,Charlotte,1,40147814,10693101,35.76,9092926,36.52,1600175,31.42,343733
2024,Q2,Charlotte,0,26058052,5557266,27.47,4351521,28.25,1205745,24.67,277821
2024,Q2,Chicago Suburbs,1,52427821,19184357,30.96,16574251,31.66,2610106,19.96,1168011
2024,Q2,Chicago Suburbs,0,44426340,12065882,22.29,11428613,22.44,637269,18.30,389084
2024,Q2,Dallas-Ft. Worth,1,133477828,41386039,33.98,34627047,34.78,6758992,29.55,1704433
2024,Q2,Dallas-Ft. Worth,0,83634989,23374207,24.91,20587698,25.32,2786509,21.65,1040352
2024,Q2,Denver-Boulder,1,59280929,19338064,39.40,15818080,40.46,3519984,29.26,852351
2024,Q2,Denver-Boulder,0,57442995,14539782,28.94,12561112,29.09,1978670,27.20,666339
2024,Q2,Detroit,1,36621501,9453054,24.01,8185040,24.42,1268014,18.91,526413
2024,Q2,Detroit,0,47916089,11606325,19.94,10327776,20.28,1278549,16.29,280756
2024,Q2,Downtown Chicago,1,76157741,18580891,51.44,14462871,53.87,4118020,33.81,898178
2024,Q2,Downtown Chicago,0,72517314,24958887,39.09,22241745,40.11,2717142,23.42,1216295
2024,Q2,Houston,1,117823966,36853620,36.77,32779438,37.33,4074182,28.11,1588147
2024,Q2,Houston,0,78270785,19232394,22.61,17706763,23.03,1525631,16.06,924567
2024,Q2,Los Angeles,1,148053040,42431501,49.21,34468474,51.74,7963027,38.26,2066191
2024,Q2,Los Angeles,0,71892724,17808582,41.19,14965001,42.16,2843581,36.06,726726
2024,Q2,Nashville,1,26791624,6418033,37.17,5298908,38.06,1119125,32.74,560969
2024,Q2,Nashville,0,22536095,3737294,29.69,3149265,29.99,588029,27.69,94818
2024,Q2,Manhattan,1,267787350,53537225,86.09,39664181,94.17,13873044,63.28,5869995
2024,Q2,Manhattan,0,198703233,39963264,62.04,33139125,64.99,6824139,46.90,2807110
2024,Q2,Northern New Jersey,1,114586211,32040766,32.76,25377922,33.41,6662844,29.22,1331014
2024,Q2,Northern New Jersey,0,35796455,6160325,24.70,5333376,24.96,826949,19.31,224528
2024,Q2,Northern Virginia,1,102964063,27824417,36.28,23936070,37.04,3888347,31.37,1450081
2024,Q2,Northern Virginia,0,47372726,9289493,32.43,8678759,32.86,610734,26.01,368468
2024,Q2,Orange County (CA),1,44497526,12074462,35.85,10123147,37.11,1951315,29.27,980961
2024,Q2,Orange County (CA),0,39245889,7222717,30.67,5917074,31.66,1305643,26.20,497034
2024,Q2,Philadelphia,1,86816155,22939591,33.81,18287516,34.41,4652075,29.05,720647
2024,Q2,Philadelphia,0,44794487,9748985,28.39,8407264,28.93,1341721,23.92,206143
2024,Q2,Phoenix,1,49727660,16556895,32.51,12442591,34.21,4114304,26.97,921938
2024,Q2,Phoenix,0,55520545,11943717,27.43,9113028,28.09,2830689,25.15,569846
2024,Q2,Raleigh-Durham,1,39492320,10750364,30.77,8583491,31.83,2166873,26.58,360151
2024,Q2,Raleigh-Durham,0,21486581,3159826,24.49,2407170,25.56,752656,21.08,97814
2024,Q2,Salt Lake City,1,21958686,4681828,30.22,3386530,31.98,1295298,25.20,463178
2024,Q2,Salt Lake City,0,25447497,4692157,24.02,4144829,24.61,547328,20.49,187181
2024,Q2,San Diego,1,32442692,8497695,45.88,6867906,47.78,1629789,37.87,491144
2024,Q2,San Diego,0,31833704,4973447,33.87,4294545,34.33,678902,30.91,373744
2024,Q2,San Francisco,1,56296653,19716669,74.77,14620194,80.42,5096475,58.58,913850
2024,Q2,San Francisco,0,32205896,12432105,58.68,9301053,59.47,3131052,56.33,643686
2024,Q2,Seattle,1,71749675,21182133,51.45,16802454,54.00,4379679,38.99,1325199
2024,Q2,Seattle,0,52201895,13163370,36.22,10889495,36.54,2273875,33.87,627794
2024,Q2,South Bay,1,40407041,13593936,63.90,9062477,66.07,4531459,59.48,404308
2024,Q2,South Bay,0,49795245,12300045,59.83,9104743,60.44,3195302,57.99,303081
2024,Q2,South Florida,1,54943330,11353999,51.23,9868109,51.67,1485890,45.97,1169244
2024,Q2,South Florida,0,50859929,8270424,35.67,7177651,36.15,1092773,29.26,557689
2024,Q2,Suburban Maryland,1,40389090,10787998,32.39,9659837,33.08,1128161,24.56,481990
2024,Q2,Suburban Maryland,0,20838165,3510238,28.32,3100662,28.55,409576,26.37,197884
2024,Q2,Tampa,1,24886444,6253909,33.35,4297922,34.36,1955987,24.98,505743
2024,Q2,Tampa,0,28990003,4542173,25.57,3689488,25.68,852685,23.51,309685
2024,Q2,US National,1,2171302372,593685480,46.33,,,,,32901829
2024,Q2,US National,0,1528940286,336677419,36.55,,,,,15688706
2024,Q2,Washington DC,1,80118267,18233492,58.47,15975669,60.21,2257823,46.19,1516586
2024,Q2,Washington DC,0,42516694,10373854,48.37,9539475,49.21,834379,38.81,559186
2024,Q3,Atlanta,1,113141200,40048984,35.06,33723658,36.22,6325326,28.33,1761038
2024,Q3,Atlanta,0,63894083,14102954,24.94,11823777,25.86,2279177,20.20,422109
2024,Q3,Austin,1,46533411,16009071,51.26,12085512,52.53,3923559,47.55,997318
2024,Q3,Austin,0,28787151,6049318,34.30,4938013,35.47,1111305,29.65,286801
2024,Q3,Baltimore,1,40395077,9395890,26.17,8227899,26.32,1167991,24.29,499160
2024,Q3,Baltimore,0,37184695,5085943,21.27,4693157,21.71,392786,17.87,339083
2024,Q3,Boston,1,150846043,37871558,56.79,28159815,58.14,9711743,49.20,2692150
2024,Q3,Boston,0,115964278,18855122,31.67,15227403,30.98,3627719,34.65,679476
2024,Q3,Charlotte,1,39867309,10957397,35.97,9442613,36.64,1514784,31.84,573356
2024,Q3,Charlotte,0,25950507,5874767,28.15,5107852,28.54,766915,25.54,288699
2024,Q3,Chicago Suburbs,1,52372406,18281276,30.92,15716883,31.61,2564393,19.90,924958
2024,Q3,Chicago Suburbs,0,44481807,12156242,22.07,11523622,22.19,632620,18.99,262808
2024,Q3,Dallas-Ft. Worth,1,134383904,42332992,34.36,35487910,35.26,6845082,29.63,2680665
2024,Q3,Dallas-Ft. Worth,0,83733801,23095019,24.49,20406557,24.79,2688462,22.12,1510542
2024,Q3,Denver-Boulder,1,59147577,19844290,40.72,16225111,42.00,3619179,28.80,1157564
2024,Q3,Denver-Boulder,0,57223312,14991595,28.56,12887542,28.83,2104053,25.71,757352
2024,Q3,Detroit,1,36684001,9776349,23.64,8529865,23.98,1246484,19.06,561095
2024,Q3,Detroit,0,48274462,11573004,19.96,10396553,20.29,1176451,16.36,532404
2024,Q3,Downtown Chicago,1,76526741,18515242,52.85,14801952,54.74,3713290,36.02,1171763
2024,Q3,Downtown Chicago,0,71516794,24941702,39.29,22167655,40.27,2774047,23.93,985642
2024,Q3,Houston,1,117760273,37143390,36.70,32995249,37.25,4148141,28.16,1579650
2024,Q3,Houston,0,78356055,19713918,22.78,18043129,23.21,1670789,16.13,736485
2024,Q3,Los Angeles,1,146975428,43221217,49.29,34993305,51.73,8227912,38.85,2572570
2024,Q3,Los Angeles,0,70973458,18490079,41.16,15679818,41.93,2810261,36.86,1239955
2024,Q3,Nashville,1,28459423,7490660,37.71,6367446,38.66,1123214,32.40,759522
2024,Q3,Nashville,0,22799547,3772999,29.40,3187724,29.62,585275,27.88,138714
2024,Q3,Manhattan,1,267569157,51717931,85.49,38788015,92.90,12929916,63.40,5697897
2024,Q3,Manhattan,0,198553779,39959005,61.65,33133297,64.79,6825708,45.47,3818375
2024,Q3,Northern New Jersey,1,114304619,32302488,32.68,25475084,33.32,6827404,28.70,2097653
2024,Q3,Northern New Jersey,0,35941938,5835230,24.59,5044564,24.80,790666,19.80,560254
2024,Q3,Northern Virginia,1,102893538,28913622,36.55,25123791,37.29,3789831,31.30,1927006
2024,Q3,Northern Virginia,0,47372726,9418148,32.34,8727725,32.88,690423,25.12,446392
2024,Q3,Orange County (CA),1,44287152,11787186,35.82,10107769,37.09,1679417,28.01,1240082
2024,Q3,Orange County (CA),0,38967420,7309030,30.63,5964742,31.57,1344288,26.43,680362
2024,Q3,Philadelphia,1,86816155,23202576,33.75,18421747,34.49,4780829,28.65,899657
2024,Q3,Philadelphia,0,44794487,9982542,28.04,8518806,28.57,1463736,23.72,108676
2024,Q3,Phoenix,1,49727660,16841862,32.51,12972075,34.02,3869787,27.38,767860
2024,Q3,Phoenix,0,55520545,11827237,27.54,9327906,28.06,2499331,25.54,618098
2024,Q3,Raleigh-Durham,1,39764552,11716395,30.78,9168078,31.75,2548317,27.29,538163
2024,Q3,Raleigh-Durham,0,21486581,3232778,24.37,2461240,25.36,771538,21.22,116405
2024,Q3,Salt Lake City,1,21820276,4888642,30.22,3540015,32.06,1348627,25.09,478344
2024,Q3,Salt Lake City,0,25275193,4964764,24.09,4436683,24.52,528081,21.15,152048
2024,Q3,San Diego,1,32564116,8975861,46.75,7523032,48.54,1452829,37.30,713033
2024,Q3,San Diego,0,31947201,5316203,33.66,4664402,34.14,651801,30.14,535590
2024,Q3,San Francisco,1,56633008,19441595,75.10,14768384,80.40,4673211,58.37,1345703
2024,Q3,San Francisco,0,32205896,13105930,57.91,9632459,58.36,3473471,56.69,366237
2024,Q3,Seattle,1,70723994,21569195,49.28,17003259,52.17,4565936,38.58,669479
2024,Q3,Seattle,0,52318235,13070540,35.53,10713630,36.37,2356910,31.72,588142
2024,Q3,South Bay,1,39894051,13693898,63.50,9029942,65.94,4663956,58.77,302686
2024,Q3,South Bay,0,49689520,11006240,59.61,7991353,60.27,3014887,57.82,1419446
2024,Q3,South Florida,1,55208986,11452359,52.64,9837601,52.61,1614758,52.99,1405444
2024,Q3,South Florida,0,51435120,8708642,36.27,7507398,36.33,1201244,35.77,959832
2024,Q3,Suburban Maryland,1,40620590,11592947,32.27,10379633,32.92,1213314,25.61,347520
2024,Q3,Suburban Maryland,0,20838165,3705392,28.59,3261413,28.73,443979,27.53,230122
2024,Q3,Tampa,1,25106444,6272033,33.63,4396567,34.46,1875466,25.83,580823
2024,Q3,Tampa,0,28990003,4546046,26.04,3650265,26.29,895781,22.95,386764
2024,Q3,US National,1,2171145358,604543163,46.31,,,,,38131695
2024,Q3,US National,0,1526993453,341264421,36.26,,,,,19510389
2024,Q3,Washington DC,1,80118267,19286257,58.13,16879356,59.85,2406901,46.09,1189536
2024,Q3,Washington DC,0,42516694,10574032,48.47,9795054,49.25,778978,38.67,343576
2024,Q4,Atlanta,1,114249252,39203404,35.33,33531079,36.45,5672325,28.01,1948774
2024,Q4,Atlanta,0,63301506,13371112,25.39,11246973,26.33,2124139,20.59,342931
2024,Q4,Austin,1,46643508,15220375,51.26,11443435,52.41,3776940,47.90,827899
2024,Q4,Austin,0,28787151,5891130,34.28,4861810,35.65,1029320,28.87,321542
2024,Q4,Baltimore,1,40395077,9168482,26.33,7976023,26.45,1192459,24.78,564197
2024,Q4,Baltimore,0,37164440,5155778,21.09,4750268,21.51,405510,16.94,280599
2024,Q4,Boston,1,150883417,38778673,57.95,29220229,59.35,9558444,48.37,1773848
2024,Q4,Boston,0,115896183,18348472,31.07,15120309,30.45,3228163,34.38,685933
2024,Q4,Charlotte,1,40028106,10518514,36.73,9096936,37.43,1421578,32.09,677741
2024,Q4,Charlotte,0,25637504,6101587,27.71,4841263,28.52,1260324,24.51,200256
2024,Q4,Chicago Suburbs,1,52395144,17872545,31.36,15721715,31.98,2150830,19.81,1384473
2024,Q4,Chicago Suburbs,0,44392732,11766354,22.71,11114360,22.86,651994,19.23,453538
2024,Q4,Dallas-Ft. Worth,1,134699217,38222917,34.66,32203182,35.55,6019735,29.80,1972068
2024,Q4,Dallas-Ft. Worth,0,83899171,22084662,24.60,19801818,24.95,2282844,21.37,998305
2024,Q4,Denver-Boulder,1,59147577,20301564,40.76,16956038,42.70,3345526,30.80,1209756
2024,Q4,Denver-Boulder,0,57347502,14884434,28.40,12725125,29.19,2159309,23.66,595104
2024,Q4,Detroit,1,36684001,9558670,23.46,8319173,23.92,1239497,18.31,351282
2024,Q4,Detroit,0,48120884,11286341,20.00,10387731,20.25,898610,16.41,199865
2024,Q4,Downtown Chicago,1,76526741,18388120,53.18,14769718,54.84,3618402,38.32,2082604
2024,Q4,Downtown Chicago,0,71215034,25278814,38.94,22674454,39.84,2604360,23.60,832809
2024,Q4,Houston,1,117760273,34269121,36.23,30290944,36.97,3978177,26.69,1727736
2024,Q4,Houston,0,78356055,19239845,22.73,17592503,23.26,1647342,15.31,962379
2024,Q4,Los Angeles,1,146137313,43101604,50.08,35364137,52.34,7737467,39.73,3099350
2024,Q4,Los Angeles,0,70485856,17955653,41.02,15140345,41.76,2815308,37.03,651592
2024,Q4,Nashville,1,29101881,7923072,39.68,6758561,41.46,1164511,29.02,420110
2024,Q4,Nashville,0,22698384,3883904,29.37,3273507,29.55,610397,28.14,141379
2024,Q4,Manhattan,1,265309126,47710203,84.83,35151900,92.83,12558303,62.81,7451599
2024,Q4,Manhattan,0,196415356,38278004,61.30,32166687,64.35,6111317,44.83,3236068
2024,Q4,Northern New Jersey,1,113957191,31330703,32.87,24999804,33.43,6330899,28.96,1345540
2024,Q4,Northern New Jersey,0,35778938,5199199,24.89,4644080,24.87,555119,25.94,170549
2024,Q4,Northern Virginia,1,102893538,29142652,36.37,25982161,37.16,3160491,29.44,1194430
2024,Q4,Northern Virginia,0,47398696,9212835,32.53,8520273,33.11,692562,24.70,650434
2024,Q4,Orange County (CA),1,44287152,11372432,35.67,9752567,36.99,1619865,27.72,1094592
2024,Q4,Orange County (CA),0,38967420,6996160,30.62,5683189,31.79,1312971,25.57,393417
2024,Q4,Philadelphia,1,86816155,22501624,33.89,18042636,34.60,4458988,29.26,578311
2024,Q4,Philadelphia,0,44794487,9457151,28.27,8206028,28.72,1251123,23.52,254480
2024,Q4,Phoenix,1,49207757,16251386,32.63,12585089,34.12,3666297,27.50,556552
2024,Q4,Phoenix,0,55520545,10571051,26.93,8234357,27.29,2336694,25.59,491819
2024,Q4,Raleigh-Durham,1,39519296,10779983,30.47,8433999,31.44,2345984,27.10,643787
2024,Q4,Raleigh-Durham,0,21422332,2957729,24.19,2208424,25.07,749305,21.20,161108
2024,Q4,Salt Lake City,1,21820276,4859018,30.17,3546140,32.21,1312878,24.71,405353
2024,Q4,Salt Lake City,0,25275193,4571082,24.28,4021020,24.72,550062,21.04,644735
2024,Q4,San Diego,1,32564116,8553670,47.74,7184697,49.00,1368973,41.11,798645
2024,Q4,San Diego,0,31947201,5073558,33.81,4438405,34.34,635153,30.11,340182
2024,Q4,San Francisco,1,56646699,19469548,75.21,15130057,80.25,4339491,57.65,1379981
2024,Q4,San Francisco,0,32110848,13037874,56.72,9846699,57.04,3191175,55.75,829785
2024,Q4,Seattle,1,70620384,22638458,50.41,18754844,53.12,3883614,37.39,734181
2024,Q4,Seattle,0,52684309,12737268,35.78,10803866,36.26,1933402,33.03,498945
2024,Q4,South Bay,1,39894056,12681211,62.47,8747755,65.03,3933456,56.78,1278387
2024,Q4,South Bay,0,49949875,10577783,57.75,7954154,58.94,2623629,54.17,1147794
2024,Q4,South Florida,1,55208986,11159097,54.66,9782024,55.07,1377073,49.61,1486764
2024,Q4,South Florida,0,51408267,7700346,37.01,6681933,37.15,1018413,35.69,744521
2024,Q4,Suburban Maryland,1,40620590,10927923,31.91,9854499,32.52,1073424,25.00,491554
2024,Q4,Suburban Maryland,0,20838165,3534361,28.79,3150383,28.67,383978,29.89,144156
2024,Q4,Tampa,1,25106444,5772868,32.98,4227315,33.57,1545553,26.16,770384
2024,Q4,Tampa,0,29139850,4891754,25.60,3967413,25.78,924341,22.77,328947
2024,Q4,US National,1,2169354031,586068996,46.33,,,,,39807227
2024,Q4,US National,0,1523470578,330685103,36.04,,,,,16908043
2024,Q4,Washington DC,1,80230758,18391159,58.21,16054053,59.96,2337106,45.26,1557329
2024,Q4,Washington DC,0,42516694,10640862,48.52,9895988,49.28,744874,38.34,229621
